created,text
2021-12-02 09:30:52,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:30:48,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:30:40,"RT @EN_NERV: Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushima Prefectu…"
2021-12-02 09:30:29,Earthquake?
2021-12-02 09:29:50,"0.85 magnitude earthquake occurred at Eagle Rock Rd, Cloverdale, CA 95425, United States on 2021-12-02 09:24:59 UTC… https://t.co/uRegqagrNM"
2021-12-02 09:29:16,"Mb 4.8 earthquake (reviewed) occured at 2021-12-02T08:24:47 UTC, 76 km ENE of Namie, Japan https://t.co/44TUWwZfye"
2021-12-02 09:29:07,"RT @38RACHA: i don’t wanna sound rude but stay y’all need to create a shit load of mama accounts and vote like crazy idc, we need to give s…"
2021-12-02 09:29:05,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:29:04,"RT @NCS_Earthquake: Earthquake of Magnitude:3.4, Occurred on 02-12-2021, 14:43:00 IST, Lat: 25.09 &amp; Long: 93.69, Depth: 29 Km ,Location: 39…"
2021-12-02 09:28:34,"RT @NCS_Earthquake: Earthquake of Magnitude:3.4, Occurred on 02-12-2021, 14:43:00 IST, Lat: 25.09 &amp; Long: 93.69, Depth: 29 Km ,Location: 39…"
2021-12-02 09:28:17,"Earthquake of Magnitude:3.4, Occurred on 02-12-2021, 14:43:00 IST, Lat: 25.09 &amp; Long: 93.69, Depth: 29 Km ,Location… https://t.co/pBL3rIGCFp"
2021-12-02 09:27:25,"@smithnya @ThisPlaceAgain Seriously?  

Ok seriously, that ridiculous myth has finally been murdererd,and you can t… https://t.co/nY5Dj7BZFu"
2021-12-02 09:27:15,We are making an earthquake proof bridge with limited materials in teams. https://t.co/eY0tZWC8BE
2021-12-02 09:26:59,"USGS reports a M0.85 earthquake, 8km NW of The Geysers, CA on 12/2/21 @ 9:24:59 UTC https://t.co/qDJa7Oemjx #earthquake"
2021-12-02 09:26:48,"RT @everyEarthquake: USGS reports a M0.14 earthquake, 13 km WSW of Dutch Harbor, Alaska on 12/1/21 @ 10:14:02 UTC https://t.co/7t3o0xsbXp #…"
2021-12-02 09:26:44,"RT @everyEarthquake: USGS reports a M0.6 earthquake, 5 km NNW of Walker Lake, Nevada on 12/2/21 @ 8:52:28 UTC https://t.co/Dx89sxQuJZ #eart…"
2021-12-02 09:26:36,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:26:04,"RT @_GlobalCrisis_: An #earthquake struck northern #Peru early Sunday, damaging some buildings and blocking several roads with rubble. It h…"
2021-12-02 09:25:28,"After a severe earthquake in Dublin, Ireland.
Rescuers were searching the rubble of a collapsed city centre hotel,… https://t.co/zcUvM0Pjo9"
2021-12-02 09:25:12,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:24:57,RT @EMSC: #Earthquake (#deprem) M2.6 strikes 28 km W of #Harlısu (#Turkey) 7 min ago. More info: https://t.co/RzN0UL4eF3
2021-12-02 09:24:56,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 09:24:45,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:24:37,RT @EMSC: #Earthquake (#भूकंप) M3.4 strikes 40 km NW of #Imphāl (#India) 8 min ago. More info: https://t.co/zrbVt7VP6P
2021-12-02 09:24:22,RT @naomisavenue: backyard wrestlers will jump through a flaming hoop on to a bed of nails during a earthquake and im supposed to jump for…
2021-12-02 09:23:44,#Earthquake (#terremoto) M2.2 strikes 28 km W of #Messina (#Italy) 8 min ago. More info: https://t.co/ftPGw5lQST
2021-12-02 09:23:42,"RT @RLacassin: Today, 2 pm, Solène Antoine will defend her PhD @IPGP_officiel 
""Application of high-res optical image correlation to resolv…"
2021-12-02 09:23:23,@PCJMedia Indeed. How often does it shake in Taiwan? I understand you also have a local equivalent of 緊急地震速報？(Earthquake Early Warning)
2021-12-02 09:22:20,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:21:36,#Earthquake (#sismo) M2.6 strikes 30 km W of #Rivas (#Nicaragua) 6 min ago. More info: https://t.co/pCubX0qHkD
2021-12-02 09:21:28,@efgfio earthquake
2021-12-02 09:21:24,#Earthquake (#भूकंप) M3.4 strikes 40 km NW of #Imphāl (#India) 8 min ago. More info: https://t.co/zrbVt7VP6P
2021-12-02 09:21:10,"History lesson of the USA, while learning of the Madrid earthquake.

https://t.co/TZPSBYFGpt"
2021-12-02 09:21:04,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:21:02,"0421 Update: M 4.8 - 76 km ENE of Namie, Japan
(Mag: 4.80  Depth: 51.80km  @ 2021-12-02 13:24:48Z)
Updated: 2021-12… https://t.co/yVxfuwq2lT"
2021-12-02 09:20:20,"3.4 magnitude #earthquake. 39km NW of Imphal, Manipur
https://t.co/m4xDjWwk96"
2021-12-02 09:19:52,"@HactorM_SA @MichuEmenalo So if there is an earthquake, and they get a lot, how safe is it for the babies?"
2021-12-02 09:19:26,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:18:03,"@rohanduaT02 Earthquake in tripura not today
Happened 4 days back ?"
2021-12-02 09:18:00,Earthquake hits east of Melbourne https://t.co/weX4e7bI8H
2021-12-02 09:17:39,"RT @Midila_Erick: Earthquake in Kenya on 10th December, 2021 as enigma Raila Odinga will be addressing the nation at Kasarani sports ground…"
2021-12-02 09:17:30,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:16:33,A look back at the Folkestone earthquake and other tremors that hit Kent https://t.co/OHIq2DiDXb
2021-12-02 09:16:22,"RT @Midila_Erick: Earthquake in Kenya on 10th December, 2021 as enigma Raila Odinga will be addressing the nation at Kasarani sports ground…"
2021-12-02 09:15:50,[09:12h] Earthquake series continues in upper chamber but less activity with 20 quakes so far. Max 4.2 in 11km dept… https://t.co/wBu6vYiC9w
2021-12-02 09:15:42,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:15:22,"1.70 magnitude earthquake occurred at Denali, AK, United States on 2021-12-02 08:58:35 UTC
Map:… https://t.co/iDyFtlNGY4"
2021-12-02 09:15:06,"0.88 magnitude earthquake occurred at Squaw Creek Rd, Cloverdale, CA 95425, United States on 2021-12-02 09:03:07 UT… https://t.co/jzGi5TjCZc"
2021-12-02 09:14:53,"RT @phivolcs_dost: #EarthquakePH #EarthquakeNegrosOriental
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 05:04 PM
Magnitude = 1.…"
2021-12-02 09:14:50,"1.80 magnitude earthquake occurred at 3662 Hawaii Belt Rd, Pahala, HI 96777, United States on 2021-12-02 09:09:51 U… https://t.co/e5gZi5cfGJ"
2021-12-02 09:14:22,"RT @Doublezeek: เมมเบอร์แต่ละคนอยู่เพลงไหนบ้าง? 
1. โดยอง🐰 : Universe - Beautiful - Know Now- Earthquake (nct127) 
.
2. มาร์ค🦁: New Axis -…"
2021-12-02 09:13:53,"USGS reports: M1,8 Earthquake 5 km SW of Pāhala, Hawaii,
Depth 35,8 Km @ 2021-12-01 22:09:51 HST.
More info:… https://t.co/WDXDLP6OSM"
2021-12-02 09:13:45,Small earthquake reported in South Bay - KRON4 https://t.co/8VKy8K48g8 #Earthquake
2021-12-02 09:13:07,"#EarthquakePH #EarthquakeNegrosOriental
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 05:04 PM
Magnitude… https://t.co/uwI2nyfcAF"
2021-12-02 09:12:12,"&lt;br&gt;After the earthquake, Sean Penn brought __________ to the people of Haiti. &lt;br&gt; &lt;br&gt; --Flying sex snakes.--&lt;br&gt;"
2021-12-02 09:12:03,So this is what an earthquake feels like...  https://t.co/KogSqKGyig
2021-12-02 09:11:47,I got arrested because I failed to perdict an earthquake.
2021-12-02 09:11:28,This cabinet’s collapsing like a termite colony’s been living in it and an earthquake’s hit. Great to see #auspol
2021-12-02 09:11:26,"RT @deepameleveedu: The slow earthquake spectrum in the Japan Trench (Nishikawa et al., 2019) https://t.co/uxfeAVYlm9"
2021-12-02 09:11:21,@Anku0307 Pehle mujhe fb se earthquake ka notice milta tha 😂😂🤣
2021-12-02 09:10:00,One of Quantectum's systems compares the shear traction (red line) and the atmospheric chemical potential (#ACP) os… https://t.co/0GN4d5Cv6G
2021-12-02 09:09:28,One might be the humans chose the option to change their future course. The other reason might be different from th… https://t.co/9U0quvZgfV
2021-12-02 09:08:49,"Quake info: Minor mag. 0.6 earthquake - 5 Km NNW of Walker Lake, Nevada, on Thursday, Dec 2, 2021 12:52 am (GMT -8)… https://t.co/ETcAVBUAIC"
2021-12-02 09:08:48,"Quake info: Minor mag. 0.9 earthquake - 7km W of Cobb, CA, on Thursday, Dec 2, 2021 1:03 am (GMT -8) - VolcanoDisco… https://t.co/jnyvA41JiP"
2021-12-02 09:07:49,"@Jordan_BT07 A bank wanted a building.  They spec'ed it.  Arranged for someone to ""pay"" for it, loaned the money, t… https://t.co/f5mRRUKc5W"
2021-12-02 09:07:32,"Two days before the M 7.5 earthquake in Peru, a large atmospheric peak was recorded (Nov 26) While I isolated longi… https://t.co/k24HJCTeOw"
2021-12-02 09:07:21,@BO3673 Understand but the miserly attitude of some of the trekkers is so vulgar. Additionally most villages are in… https://t.co/ck6NRA935A
2021-12-02 09:06:58,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:06:35,"@thunderson23 @morrisd3_dm Well, we know this is shit because everyone knows the Melbourne earthquake was caused by… https://t.co/ZIBPvkIieD"
2021-12-02 09:06:02,"0406 Update: M 4.8 - 76 km ENE of Namie, Japan
(Mag: 4.80  Depth: 51.80km  @ 2021-12-02 13:24:48Z)
Updated: 2021-12… https://t.co/PKn3oMoZpF"
2021-12-02 09:05:07,"@cascadianrhythm i actually think this one isn’t a bad place, but if u want a fun intro read his polemics against clark or berger imo"
2021-12-02 09:04:58,"USGS reports a M0.88 earthquake, 7km W of Cobb, CA on 12/2/21 @ 9:03:07 UTC https://t.co/UFeR7uFDVG #earthquake"
2021-12-02 09:04:23,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:04:09,@no_earthquake what fried should i start with
2021-12-02 09:03:57,"No matter the weight of elephant, e no fit cause earthquake'."
2021-12-02 09:03:25,"Significant #earthquake of magnitude 5.0 just reported 96 km southeast of #Ishinomaki, #Japan / 
VolcanoDiscovery… https://t.co/WCs81MYpOD"
2021-12-02 09:03:00,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:02:58,"USGS reports a M1.7 earthquake, 72 km E of Cantwell, Alaska on 12/2/21 @ 8:58:35 UTC https://t.co/G9kPrdtUmv #earthquake"
2021-12-02 09:02:04,"1.7 magnitude #earthquake. 72 km E of Cantwell, Alaska https://t.co/QmibtV761y"
2021-12-02 09:02:02,"09:02 Last UK Earthquake Wed, 24 Nov 2021 18:18:14 ; Location: SOUTHERN NORTH SEA ; Lat/long: 53.154,0.827 ;  Magnitude:  1.6"
2021-12-02 09:01:42,I blew up the deathstar because I failed to perdict an earthquake.
2021-12-02 09:01:25,honestly this tweet shld suffice to get me a tenure-track phd
2021-12-02 09:00:46,"@draxtor I grew up with earthquake drills, now kids have shooter drills"
2021-12-02 09:00:41,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 09:00:15,dont talk to me about the film           if u havent read the book https://t.co/OjZcHRlFTf
2021-12-02 09:00:06,"4.80 magnitude earthquake occurred at 76 km ENE of Namie, Japan on 2021-12-02 08:24:47 UTC
Map:… https://t.co/2OBPc5MqPp"
2021-12-02 09:00:06,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:59:50,"0.60 magnitude earthquake occurred at US-95, Hawthorne, NV 89415, United States on 2021-12-02 08:52:28 UTC
Map:… https://t.co/4CulfknxGf"
2021-12-02 08:59:40,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:59:36,RT @ItsHorris: The UAE has funded disaster relief efforts across the globe: for Tsunami Relief ($100 million); Pakistani Earthquake Relief…
2021-12-02 08:58:53,"RT @primrose_jyh: #JAEHYUN 
- Beautiful (NCT)
- Earthquake (Unit Track NCT 127)
- Round&amp;Round
- Vroom

#재현 #NCT127 https://t.co/9jW8Jn43bC"
2021-12-02 08:58:35,"RT @QuakesToday: 4.8 magnitude #earthquake. 77 km from #Namie, Fukushima, #Japan https://t.co/3npwVM6xUd"
2021-12-02 08:58:11,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 08:58:07,RT @ParisJackson: @SantiPasarella was talking about the earthquake that just hit lol
2021-12-02 08:57:03,"RT @QuakesToday: 4.8 magnitude #earthquake. 77 km from #Namie, Fukushima, #Japan https://t.co/3npwVM6xUd"
2021-12-02 08:56:58,"USGS reports a M0.6 earthquake, 5 km NNW of Walker Lake, Nevada on 12/2/21 @ 8:52:28 UTC https://t.co/Dx89sxQuJZ #earthquake"
2021-12-02 08:56:14,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:55:43,RT @ItsHorris: The UAE has funded disaster relief efforts across the globe: for Tsunami Relief ($100 million); Pakistani Earthquake Relief…
2021-12-02 08:55:40,RT @DianaContrerasM: Earthquake reconnaissance data sources: A literature review https://t.co/PHdYJaqfbO https://t.co/s0IUpks6t9
2021-12-02 08:55:09,"#earthquake  2021-12-02 08:24:47 (M4.8) near the east coast of Honshu, Japan 37.7 141.8 (1cbfb) https://t.co/eBLtfQ6tdD"
2021-12-02 08:55:06,Earthquake reconnaissance data sources: A literature review https://t.co/PHdYJaqfbO https://t.co/s0IUpks6t9
2021-12-02 08:55:04,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:54:56,RT @virotechnician: the avengers IS for children... this was the avengers for adults
2021-12-02 08:54:55,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:54:01,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:53:42,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:53:32,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 08:53:09,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:52:58,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:52:56,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:52:42,"RT @CrookedIntriago: Crooks Corner returns next week with Grammy award winning emcee, serial entrepreneur and @convozapp founder @chamillio…"
2021-12-02 08:52:00,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:51:42,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:51:34,"RT @DHPLover: Laura: “Earthquake, volcano, hurricane, today, tomorrow, five years from now &amp; it’s... And you know what I’d say? Life’s a bi…"
2021-12-02 08:51:33,"RT @aevanko: And an earthquake hits the second I tweeted that. Shove it, Lagi!"
2021-12-02 08:51:22,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:51:06,"@lucifan_RitS Do you also think it can be measured around the world like a there is an earthquake somewhere?
Becaus… https://t.co/mcZB4T0h7F"
2021-12-02 08:51:02,"0351 Update: M 4.8 - 76 km ENE of Namie, Japan
(Mag: 4.80  Depth: 51.80km  @ 2021-12-02 13:24:48Z)
Updated: 2021-12… https://t.co/M4NrDe6L10"
2021-12-02 08:50:59,"USGS reports a M0.14 earthquake, 13 km WSW of Dutch Harbor, Alaska on 12/1/21 @ 10:14:02 UTC https://t.co/7t3o0xsbXp #earthquake"
2021-12-02 08:50:49,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:50:47,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:50:39,"RT @sherlock_moles: $XQK @officialXQK TA/Fundamental Analysis (1/4)
Preface: $XQK is a charity coin made to streamline the process of donat…"
2021-12-02 08:50:01,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 08:49:56,"RT @QuakesToday: 4.8 magnitude #earthquake. 77 km from #Namie, Fukushima, #Japan https://t.co/3npwVM6xUd"
2021-12-02 08:49:44,RT @ffahjjh: /waiting for earthquake https://t.co/WJYcLOXM58
2021-12-02 08:49:25,RT @IrrawaddyNews: An earthquake measuring 6.0 on the Richter scale was reported on Friday morning in Chin State. The quake was also felt i…
2021-12-02 08:49:03,"@_____dj___ @Family_and_Pets Every day I ask my dog to warn me if an earthquake is coming. When the time comes, I d… https://t.co/mNMf8TWcVY"
2021-12-02 08:49:02,"RT @QuakesToday: 4.8 magnitude #earthquake. 77 km from #Namie, Fukushima, #Japan https://t.co/3npwVM6xUd"
2021-12-02 08:49:02,Temblor: mb 4.7 SOUTHERN EAST PACIFIC RISE: Magnitude   mb 4.7 Region   SOUTHERN EAST PACIFIC RISE Date time   2021… https://t.co/tXWNxEf97g
2021-12-02 08:48:52,"Significant earthquake of magnitude 5.0 just reported 96 km southeast of Ishinomaki, Japan - VolcanoDiscovery… https://t.co/jEUGTl1TCX"
2021-12-02 08:48:51,"Quake info: Moderate mag. 3.8 earthquake - Kerman, 116 km northeast of Mīnāb, Hormozgan, Iran, on Thursday, Dec 2,… https://t.co/RoKFXzLycV"
2021-12-02 08:48:22,"RT @ToddJPearce1: Call me crazy, but I think we just had a minor earthquake in downtown Little Rock a few minutes ago."
2021-12-02 08:48:19,"Earthquake, Gas, Blast Loading.
Earthquake Proof/Resistant Designs, Detailing,
Rehabilitation, Retrofitting.
Projec… https://t.co/nsf4nknoSd"
2021-12-02 08:47:48,"phivolcs_dost: #EarthquakePH #EarthquakeSouthernLeyte
#iFelt_SouthernLeyteEarthquake
Earthquake Information No.2
Da… https://t.co/7LvPfB8oow"
2021-12-02 08:47:47,"phivolcs_dost: #EarthquakePH #EarthquakeDavaoOccidental
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 02… https://t.co/0BjexjAPNn"
2021-12-02 08:47:46,"phivolcs_dost: Earthquake Information No.1
Date and Time: 02 Dec 2021 - 12:17 PM
Magnitude = 1.8
Depth = 121 kilome… https://t.co/KjIEjUqmn8"
2021-12-02 08:47:45,"phivolcs_dost: #EarthquakePH #EarthquakeBatangas
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 07:52 AM… https://t.co/C9529U1jei"
2021-12-02 08:47:44,"phivolcs_dost: #EarthquakePH #EarthquakePampanga
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 06:12 AM… https://t.co/DUAUJwyDw2"
2021-12-02 08:47:43,"phivolcs_dost: #EarthquakePH #EarthquakeNegrosOccidental
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 0… https://t.co/HVX5AuGVsX"
2021-12-02 08:47:42,"phivolcs_dost: #EarthquakePH #EarthquakeIlocosNorte
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 03:12… https://t.co/UWRnwgpDZQ"
2021-12-02 08:47:41,"phivolcs_dost: #EarthquakePH #EarthquakeSorsogon
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 02:51 AM… https://t.co/YKh4sJg4h7"
2021-12-02 08:47:41,"phivolcs_dost: #EarthquakePH #EarthquakeSouthernLeyte
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 01:1… https://t.co/PlG0SsScIf"
2021-12-02 08:47:40,"phivolcs_dost: #EarthquakePH #EarthquakeOccidentalMindoro
Earthquake Information No.1
Date and Time: 02 Dec 2021 -… https://t.co/cj7zIE6a6W"
2021-12-02 08:47:39,"phivolcs_dost: #EarthquakePH #EarthquakeSurigaoDelNorte
Earthquake Information No.1
Date and Time: 02 Dec 2021 - 12… https://t.co/Bz0AjmCvZ7"
2021-12-02 08:47:38,"phivolcs_dost: #EarthquakePH #EarthquakeSurigaoDelSur
Earthquake Information No.1
Date and Time: 01 Dec 2021 - 11:2… https://t.co/iaJ1seL3zi"
2021-12-02 08:47:38,"phivolcs_dost: #EarthquakePH #EarthquakeSurigaoDelSur
Earthquake Information No.1
Date and Time: 01 Dec 2021 - 11:2… https://t.co/CMttTV9oQe"
2021-12-02 08:47:37,"phivolcs_dost: #EarthquakePH #EarthquakeSurigaoDelSur
Earthquake Information No.1
Date and Time: 01 Dec 2021 - 11:2… https://t.co/3fiLG6mLLA"
2021-12-02 08:46:58,"USGS reports a M4.8 earthquake, 76 km ENE of Namie, Japan on 12/2/21 @ 8:24:47 UTC https://t.co/hhbxzVNuLF #earthquake"
2021-12-02 08:46:58,"Recent #EarthQuake: M 4.8 - 76 km ENE of Namie, Japan reported 22.17 minutes ago"
2021-12-02 08:46:57,"Talk about celebrating too early!! 

His poison and earthquake on the tower!! Royale Giant coming in clutch!!… https://t.co/QBWEC7HWwA"
2021-12-02 08:46:57,"#Earthquake of magnitude 4.8 at 76 km ENE of Namie, #Japan. Retweet if you felt it."
2021-12-02 08:46:03,"4.8 magnitude #earthquake. 77 km from #Namie, Fukushima, #Japan https://t.co/3npwVM6xUd"
2021-12-02 08:46:03,"A M4.8 earthquake has been reported by the USGS for 76 km ENE of Namie, Japan. Link: https://t.co/wDHQBe2KgO"
2021-12-02 08:45:59,Earthquake check?
2021-12-02 08:45:50,"Mb 4.8 earthquake (reviewed) occured at 2021-12-02T08:24:47 UTC, 76 km ENE of Namie, Japan https://t.co/44TUWxgQpM"
2021-12-02 08:45:49,"RT @QuakesToday: 4.1 magnitude #earthquake. Rat Islands, Aleutian Islands, Alaska https://t.co/LptG73Jlse"
2021-12-02 08:45:48,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 08:45:40,"RT @QuakesToday: 4.6 magnitude #earthquake. Rat Islands, Aleutian Islands, Alaska https://t.co/8gvMPbtlZT"
2021-12-02 08:45:31,RT @EMSC: #Earthquake (#deprem) M2.5 strikes 25 km W of #Kovancılar (#Turkey) 16 min ago. More info: https://t.co/ZQGavLgBB1
2021-12-02 08:45:08,#Earthquake (#deprem) M2.5 strikes 25 km W of #Kovancılar (#Turkey) 16 min ago. More info: https://t.co/ZQGavLgBB1
2021-12-02 08:45:07,"RT @UpdateDisaster: This is how quickly a wildfire 
Disaster update Today
@UpdateDisaster
#earthquake #deprem #terremoto #earth #earthquake…"
2021-12-02 08:44:50,"1.87 magnitude earthquake occurred at Hawaii, HI, United States on 2021-12-02 08:37:23 UTC
Map:… https://t.co/ACYDQxqECb"
2021-12-02 08:44:43,4.74 earthquake occurred near Southern East Pacific Rise at 01:45 UTC! #earthquake https://t.co/w0BgufYqq6
2021-12-02 08:44:10,Earthquake?
2021-12-02 08:43:59,Torterra! Don't use Earthquake again!
2021-12-02 08:43:39,"RT @EN_NERV: Earthquake Detailed Report – 12/2
At around 5:24pm, an earthquake with a magnitude of 4.7 occurred offshore Fukushima Prefectu…"
2021-12-02 08:43:33,"Significant earthquake of magnitude 5.0 just reported 96 km southeast of Ishinomaki, Japan https://t.co/fjYUtolflK"
2021-12-02 08:43:21,"RT @johnnys: Following its Nagoya premiere in October, actor Yoshitaka Hara's starring turn in ""Ten-Goku"" (Heaven) at last comes to Tokyo!…"
2021-12-02 08:43:16,"Quake info: Moderate mag. 5.0 earthquake - 4.7 km west of Tsukuba, Ibaraki, Japan, on Thursday, Dec 2, 2021 1:58 am… https://t.co/jkT6c7J8Yz"
2021-12-02 08:43:15,"Quake info: Weak mag. 2.6 earthquake - Eastern Mediterranean, 43 km northwest of Antakya, Hatay, Turkey, on Thursda… https://t.co/bObDCn8p3Z"
2021-12-02 08:42:46,"RT @ItsFantasticAC: Concept for a scrapped Juggernaut special move, from Capcom's Marvel Super Heroes, in which he would pick up a house an…"
2021-12-02 08:42:44,"RT @madanboukman: Another photo of the defunct ""Investment and Economic Growth Council"" created after the 2010 earthquake. The racial capit…"
2021-12-02 08:42:39,"RT @madanboukman: Faces of the ""Investment and Economic Growth Council"" after the 2010 earthquake: racial capitalists from the US, #Haiti,…"
2021-12-02 08:41:35,@lastpositivist i absolutely mean it!
2021-12-02 08:41:30,@roxmund @berkeleyside You can report what you felt with that earthquake here: https://t.co/kgWaMBuPNj  Thanks!
2021-12-02 08:41:22,@nawagers @mwgjerde @JesseJenkins @Stanford @MIT I'm pretty sure a Fukushima type accident due to insufficient eart… https://t.co/LdAi1h8e10
2021-12-02 08:41:17,Mag 5 earthquake off coast of japan
2021-12-02 08:40:41,"RT @38RACHA: i don’t wanna sound rude but stay y’all need to create a shit load of mama accounts and vote like crazy idc, we need to give s…"
2021-12-02 08:40:29,"RT @38RACHA: i don’t wanna sound rude but stay y’all need to create a shit load of mama accounts and vote like crazy idc, we need to give s…"
2021-12-02 08:40:15,"@JoeMoeonoKolio Tuilaepa was handpicked by the late PM Tofilau. With the help of many allies, under his leadership,… https://t.co/PeFpHInqWc"
2021-12-02 08:40:09,RT @mykagoshima: [Earthquake Info] Seismic Intensity 3 Fukushima  https://t.co/oW8z8OKV1I
